statement,source,link,veracity
Says Jeff Wentworth was the only Republican to vote against the Texas measure requiring women to have a sonogram before receiving an abortion.,Donna Campbell,/web/20180119173950/http://www.politifact.com/texas/statements/2012/apr/05/donna-campbell/donna-campbell-says-jeff-wentworth-was-sole-republ/,1
"""This is the only state in the country that bypassed the General Assembly to authorize [in-state tuition for undocumented immigrants].""",Doreen Costa,/web/20180119173950/http://www.politifact.com/rhode-island/statements/2012/apr/05/doreen-costa/rhode-island-state-rep-doreen-costa-says-rhode-isl/,1
Says Barack Obama has played over 90 rounds of golf as president.,David Dewhurst,/web/20180119173950/http://www.politifact.com/texas/statements/2012/apr/04/david-dewhurst/david-dewhurst-says-barack-obama-has-played-over-9/,1
"Says Ronald Reagan ""understood repeatedly that when the deficit started to get out of control, that for him to make a deal he would have to propose both spending cuts and tax increases.""",Barack Obama,/web/20180119173950/http://www.politifact.com/truth-o-meter/statements/2012/apr/04/barack-obama/ronald-reagan-understood-make-deal-he-would-have-p/,1
"Says Barack Obama ""is the only president to ever cut $500 billion from Medicare.""",Mitt Romney,/web/20180119173950/http://www.politifact.com/truth-o-meter/statements/2012/apr/04/mitt-romney/romney-obama-only-president-cut-medicare/,0
"If the Supreme Court throws out the federal health care law, it ""would be an unprecedented, extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress.""",Barack Obama,/web/20180119173950/http://www.politifact.com/truth-o-meter/statements/2012/apr/04/barack-obama/obama-attaches-stark-terms-possible-supreme-court-/,0
Says Texas retained the right to have a navy when it joined the United States.,Chain email,/web/20180119173950/http://www.politifact.com/texas/statements/2012/apr/04/chain-email/chain-email-says-texas-reserved-right-its-own-navy/,0
"Says when New Jersey adopted guaranteed coverage and cost provisions without a mandate individual health insurance market rates ""doubled or tripled"" and enrollment dropped from 180,000 people to 80,000 people.",Donald Verrilli,/web/20180119173950/http://www.politifact.com/new-jersey/statements/2012/apr/04/donald-verrilli/donald-verrilli-says-enrollment-declined-and-rates/,1
"Tim Kaine ""reduced higher education funding by 25 percent when he was governor, driving up tuition...""",Scott Lingamfelter,/web/20180119173950/http://www.politifact.com/virginia/statements/2012/apr/04/scott-lingamfelter/republicans-say-tim-kaine-cut-higher-education-25-/,1
"In ""the past 10 years, our (Austin) water rates have increased by 100 percent and we now have the highest water cost of the top 10 cities in Texas.""",Brigid Shea,/web/20180119173950/http://www.politifact.com/texas/statements/2012/apr/04/brigid-shea/brigid-shea-says-austin-water-rates-doubled-decade/,1
"""More children die in agricultural jobs than in any other industry.""",Rashad Taylor,/web/20180119173950/http://www.politifact.com/georgia/statements/2012/apr/04/rashad-taylor/federal-stats-back-labor-deaths-claim/,1
"""I think it’s seven or eight of the California system of universities don’t even teach an American history course. It’s not even available to be taught.""",Rick Santorum,/web/20180119174005/http://www.politifact.com/truth-o-meter/statements/2012/apr/03/rick-santorum/rick-santorum-says-american-history-not-available-/,0
"The Florida Department of Agriculture’s website FreshFromFlorida.com can be used ""to get a permit to carry a loaded hidden gun without ever leaving your house.""",Brady Campaign to Prevent Gun Violence,/web/20180119174005/http://www.politifact.com/florida/statements/2012/apr/03/brady-campaign-prevent-gun-violence/can-you-get-gun-florida-without-ever-leaving-your-/,0
"Says ""streetcars carry more people than buses … you attract more riders who don't ride transit now, and actually the operating costs are not any greater than the bus.""",Charlie Hales,/web/20180119174005/http://www.politifact.com/oregon/statements/2012/apr/03/charlie-hales/do-streetcars-really-beat-out-buses-capacity-rider/,1
"Says Ohio Treasurer Josh ""Mandel first claimed bank fraud in June 2010 but did nothing for more than a year while raising money for his (Republican) Senate campaign.""",Ohio Democratic Party,/web/20180119174005/http://www.politifact.com/ohio/statements/2012/apr/03/ohio-democratic-party/ohio-democratic-party-says-josh-mandel-accused-ban/,0
"Says she ""created the first felony deferred prosecution program for nonviolent first-offenders"" in Texas.",Rosemary Lehmberg,/web/20180119174005/http://www.politifact.com/texas/statements/2012/apr/03/rosemary-lehmberg/travis-da-rosemary-lehmberg-says-she-created-state/,0
"""We have the lowest per-capita spending of any state in the nation"" except for South Dakota.",Stacey Abrams,/web/20180119174005/http://www.politifact.com/georgia/statements/2012/apr/03/stacey-abrams/abrams-state-capita-spending-next-last/,1
"Last year, ""Exxon pocketed nearly $4.7 million every hour.""",Barack Obama,/web/20180119174005/http://www.politifact.com/truth-o-meter/statements/2012/apr/02/barack-obama/president-barack-obama-says-exxon-pocketed-nearly-/,1
"Says Barack Obama's health care law ""will be the biggest job-killer ever.""",Rick Scott,/web/20180119174005/http://www.politifact.com/florida/statements/2012/apr/02/rick-scott/rick-scott-calls-health-care-law-job-killer/,0
"""And the #jerseycomeback keeps rolling! Thanks to @GovChristie NJ now has lowest corruption risk of any state.""",New Jersey Republican State Committee,/web/20180119174005/http://www.politifact.com/new-jersey/statements/2012/apr/02/new-jersey-republican-state-committee/new-jersey-gop-credit-chris-christie-new-jersey-ha/,0
"""Obama tells Russia that he'll turn over America's defense system to them if re-elected.""",Eric Johnson,/web/20180119174005/http://www.politifact.com/georgia/statements/2012/apr/02/eric-johnson/interpretation-obama-gaffe-needs-better-defense/,0
"""Last year, we produced 14 percent less oil on public lands than we did the year before.""",Rob Portman,/web/20180119174005/http://www.politifact.com/ohio/statements/2012/apr/02/rob-portman/rob-portman-says-oil-production-public-lands-was-d/,1
"Says ""new estimates from the Congressional Budget Office conclude the final price-tag"" for the health care law ""will exceed $2 trillion — more than double what was initially reported.""",Frank LoBiondo,/web/20180119174005/http://www.politifact.com/new-jersey/statements/2012/apr/01/frank-lobiondo/frank-lobiondo-says-health-care-reform-law-will-co/,0
"Says ""for the duration of this recession not a single person in government middle management has lost (a) job or taken a pay cut.""",Jeff Kruse,/web/20180119174005/http://www.politifact.com/oregon/statements/2012/mar/30/jeff-kruse/did-states-middle-managers-really-avoid-pay-cuts-a/,0
"A bill that could restrict free speech when the president is nearby was signed by President Barack Obama ""in secret.""",Andrew Napolitano,/web/20180119174005/http://www.politifact.com/truth-o-meter/statements/2012/mar/30/andrew-napolitano/andrew-napolitano-chain-email-say-barack-obama-si/,0
"""We've had the same leadership in the Travis County DA's office for 30 years.""",Charlie Baird,/web/20180119174005/http://www.politifact.com/texas/statements/2012/mar/30/charlie-baird/charlie-baird-says-travis-county-office-has-had-sa/,0
"Says President Obama and his allies in Congress gave ""power"" to control Medicare patients’ health care decisions to ""a commission of 15 unelected bureaucrats in Washington.""",Marsha Blackburn,/web/20180119174009/http://www.politifact.com/tennessee/statements/2012/mar/30/marsha-blackburn/marsha-blackburn-says-patients-power-control-healt/,0
"""Every time the weight of that vehicle is reduced by a hundred pounds, your chances of dying are going to go up by about 5 percent. Peel three hundred pounds off – you’re 15 percent more likely to die in that car.""",Lars Larson,/web/20180119174009/http://www.politifact.com/oregon/statements/2012/mar/29/lars-larson/are-you-15-percent-more-likely-die-car-s-300-pound/,0
"""Polls show Americans are overwhelmingly opposed to Obamacare, especially the individual mandate.""",Rick Santorum,/web/20180119174009/http://www.politifact.com/truth-o-meter/statements/2012/mar/29/rick-santorum/santorum-says-americans-overwhelmingly-oppose-heal/,1
"Says Gloria Steinem once called Kay Bailey Hutchison a ""female impersonator.""",Michelle  Malkin,/web/20180119174009/http://www.politifact.com/texas/statements/2012/mar/29/michelle-malkin/gloria-steinem-once-called-kay-bailey-hutchison-fe/,1
"""Medicare will be bankrupt in nine years.""",Pat Boone,/web/20180119174009/http://www.politifact.com/ohio/statements/2012/mar/29/pat-boone/pat-boone-claims-medicare-will-be-bankrupt-nine-ye/,0
"""Right now we have sufficient reserves to take care of Tennessee's lottery scholarship students for a few years more.""",Dolores Gresham,/web/20180119174009/http://www.politifact.com/tennessee/statements/2012/mar/29/dolores-gresham/leader-education-committee-claims-lottery-deficits/,0
Says you need a photo ID to purchase Sudafed in Texas.,Rick Perry,/web/20180119174009/http://www.politifact.com/texas/statements/2012/mar/28/rick-perry/rick-perry-says-photo-id-required-purchase-sudafed/,1
"Says the Wisconsin Republican Party tweeted ""Happy International Women's Day! You ladies should get paid less and not be able to make health care decisions.""",Graeme Zielinski,/web/20180119174009/http://www.politifact.com/wisconsin/statements/2012/mar/28/graeme-zielinski/wisconsin-democratic-party-spokesman-zielinski-say/,0
"Says U.S. Rep. Connie Mack ""took seven and a half years to finish college.""",George LeMieux,/web/20180119174009/http://www.politifact.com/florida/statements/2012/mar/28/george-lemieux/lemieux-says-congressman-mack-took-7-12-years-fini/,0
"Says a Barack Obama ""black imposter"" joke got a standing ovation at San Angelo rodeo.",Chain email,/web/20180119174009/http://www.politifact.com/texas/statements/2012/mar/28/chain-email/email-says-texas-rodeo-crowd-gave-standing-ovation/,0
"Says Congressman Bill Pascrell ""voted to remove the public option from the Affordable Health Care Act.""",Steve Rothman,/web/20180119174009/http://www.politifact.com/new-jersey/statements/2012/mar/28/steve-rothman/steve-rothman-claims-bill-pascrell-voted-remove-pu/,0
"""The state [food stamp call center] program is administered from foreign shores.""",Nan Orrock,/web/20180119174009/http://www.politifact.com/georgia/statements/2012/mar/28/nan-orrock/stats-hurt-georgia-lawmakers-claim/,0
"""The (Jackson) plan (for reforming Cleveland schools) lacks any data or methods proven to raise student achievement.""",Ohio Federation of Teachers,/web/20180119174009/http://www.politifact.com/ohio/statements/2012/mar/28/ohio-federation-teachers/ohio-federation-teachers-says-cleveland-reform-pla/,0
"Says when Rhode Island Lottery was proposed, ""state residents were enticed to vote for it with the promise that the money would be used for education.""",Harold Metts,/web/20180119174009/http://www.politifact.com/rhode-island/statements/2012/mar/28/harold-metts/ri-state-sen-harold-m-metts-says-voters-were-promi/,0
"President Barack Obama ""reduced the cost of prescription drugs for nearly 3.6 million Americans in 2011.""",Barack Obama,/web/20180119174009/http://www.politifact.com/truth-o-meter/statements/2012/mar/27/barack-obama/obama-ad-claims-credit-cheaper-prescription-drugs/,1
"""It was found unconstitutional to drug test elected officials because it prevents us, as citizens, from having that First Amendment right.""",Jimmie T. Smith,/web/20180119174009/http://www.politifact.com/florida/statements/2012/mar/27/jimmie-t-smith/florida-rep-says-lawmakers-protected-first-amendme/,0
"New federal projections estimate that the health care overhaul ""will cost $1.76 trillion over 10 years -- well above the $940 billion Democrats originally claimed.""",Tom Price,/web/20180119174009/http://www.politifact.com/georgia/statements/2012/mar/27/tom-price/us-rep-price-health-care-bill-cost-projections-ros/,0
"Says that while President Barack Obama promised to ""work with your employer to lower your premiums by $2,500 per family per year,"" his health care law ""raises premiums in the individual market by $2,100 per family.""",Senate Republican Conference,/web/20180119174022/http://www.politifact.com/truth-o-meter/statements/2012/mar/26/senate-republican-conference/senate-republican-web-video-attacks-barack-obama-s/,0
