statement,source,link,veracity
"Says ""Barack Obama and his team"" are ""socialists in every respect of the word.""",Mark Neumann,/web/20180119173749/http://www.politifact.com/wisconsin/statements/2012/jun/29/mark-neumann/obama-and-team-socialists-wisconsin-gop-senate-can/,0
"""Obamacare adds trillions to our deficits and to our national debt.""",Mitt Romney,/web/20180119173749/http://www.politifact.com/truth-o-meter/statements/2012/jun/28/mitt-romney/mitt-romney-says-obamacare-adds-trillions-deficit/,0
"Obama ""said (the individual mandate) wasn't a tax.""",Sarah Palin,/web/20180119173749/http://www.politifact.com/truth-o-meter/statements/2012/jun/28/sarah-palin/sarah-palin-said-barack-obama-once-said-individual/,1
"""Obamacare is . . . the largest tax increase in the history of the world.""",Rush Limbaugh,/web/20180119173749/http://www.politifact.com/truth-o-meter/statements/2012/jun/28/rush-limbaugh/health-care-law-not-largest-tax-increase-us-histor/,0
"""There is little if any evidence that the use of red light cameras in New Jersey has reduced the number or severity of accidents at the intersections where they are used.""",Michael Doherty,/web/20180119173749/http://www.politifact.com/new-jersey/statements/2012/jun/28/michael-doherty/michael-doherty-says-red-light-cameras-new-jersey-/,1
"""The state's unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.""",Paul Sarlo,/web/20180119173752/http://www.politifact.com/new-jersey/statements/2012/jun/27/paul-sarlo/new-jerseys-unemployment-rate-5th-highest-nation-s/,1
"Says, ""Yet in Salem they have traditionally waited until the money is almost gone to pay for the most important things in our state’s budget.""",Shawn Lindsay,/web/20180119173752/http://www.politifact.com/oregon/statements/2012/jun/26/shawn-lindsay/does-salem-traditionally-wait-until-money-almost-g/,0
"Says ""a lip-reading instructor at the River School, a Washington, D.C., school for the deaf"" has determined that during 9/11 ceremonies, Michelle Obama said, ""All this for a damn flag.""",Chain email,/web/20180119173752/http://www.politifact.com/truth-o-meter/statements/2012/jun/26/chain-email/river-school-lip-reading-damn-flag-first-lady/,0
Says Josh Mandel’s campaign is under FBI investigation,Workers' Voice,/web/20180119173752/http://www.politifact.com/ohio/statements/2012/jun/26/workers-voice/workers-voice-says-josh-mandel-faces-fbi-investiga/,0
"Says GOP U.S. Rep. Sean Duffy of Wisconsin ""voted twice to end Medicare.""",Pat Kreitlow,/web/20180119173752/http://www.politifact.com/wisconsin/statements/2012/jun/25/pat-kreitlow/dem-challenger-gop-us-rep-sean-duffy-wisconsin-say/,0
"Says Gov. Chris Christie’s proposed budget is ""the biggest spending budget in the history of the state of New Jersey. It is the largest in the nation at this point in time.""",Vincent Prieto,/web/20180119173752/http://www.politifact.com/new-jersey/statements/2012/jun/25/vincent-prieto/vincent-prieto-claims-chris-christies-proposed-bud/,0
"Ronald Reagan ""raised taxes in 1982, 1984, 1985, 1986 and 1987.""",Gerry Connolly,/web/20180119173752/http://www.politifact.com/virginia/statements/2012/jun/25/gerry-connolly/rep-gerry-connolly-says-reagan-raised-taxes-during/,1
"""Under current law, if you go on a dating website and you say you're 32 and you're actually 42, you've committed a misdemeanor.""",Christopher Blazejewski,/web/20180119173752/http://www.politifact.com/rhode-island/statements/2012/jun/25/christopher-blazejewski/state-rep-blazejewski-says-rhode-island-law-made-w/,1
Federal health care reforms amounted to ‘the government takeover of health care.’,Tommy Thompson,/web/20180119173752/http://www.politifact.com/wisconsin/statements/2012/jun/24/tommy-thompson/tommy-thompson-says-federal-health-care-reforms-ar/,0
"Says New Jersey’s job growth in May represents ""25 percent of all the jobs created in the country.""",Chris Christie,/web/20180119173752/http://www.politifact.com/new-jersey/statements/2012/jun/24/chris-christie/chris-christie-claims-new-jerseys-job-growth-may-r/,0
"""Three of our cities are among the top five worst cities in the U.S. for asthma.""",Lamar Alexander,/web/20180119173752/http://www.politifact.com/tennessee/statements/2012/jun/24/lamar-alexander/lamar-alexander-says-three-tennessee-cities-among-/,1
"""Gov. Romney was very clear, he would veto the DREAM Act.""",David Plouffe,/web/20180119173755/http://www.politifact.com/truth-o-meter/statements/2012/jun/22/david-plouffe/mitt-romney-said-he-would-veto-dream-act-says-davi/,1
"In 2008, ""33.2 percent of those who voted early on the last Sunday before Election Day were African-American, while 23.6 percent were Hispanic.""",Corrine  Brown,/web/20180119173755/http://www.politifact.com/florida/statements/2012/jun/22/corrine-brown/souls-polls-sunday-drew-more-african-american-and-/,1
"""My opponent, in 2008, had contributions investigated by the federal government.""",Jim Renacci,/web/20180119173755/http://www.politifact.com/ohio/statements/2012/jun/22/jim-renacci/jim-renacci-says-government-investigation-targeted/,0
"Rhode Island has the ""worst maintained bridges in the United States of America . . . and we have the second worst maintained roads [behind] Alaska.""",Michael Chippendale,/web/20180119173755/http://www.politifact.com/rhode-island/statements/2012/jun/22/michael-chippendale/state-rep-michael-chippendale-says-rhode-island-ha/,1
"""Nearly 60% of all occupants of HUD properties in U.S. are illegals.""",Facebook posts,/web/20180119173755/http://www.politifact.com/truth-o-meter/statements/2012/jun/21/facebook-posts/facebook-post-60-percent-public-housing/,0
"""There’s no wildlife"" in the Arctic National Wildlife Refuge.",Dave Weldon,/web/20180119173755/http://www.politifact.com/florida/statements/2012/jun/21/dave-weldon/theres-no-wildlife-arctic-national-wildlife-refuge/,0
"Since President Barack Obama took office, ""you have 1,700 employees just at the Department of Transportation"" earning over $170,000.",Eric Hovde,/web/20180119173755/http://www.politifact.com/wisconsin/statements/2012/jun/21/eric-hovde/under-obama-1700-transportation-workers-eclipse-17/,0
"""Congressman Renacci is under FBI investigation.""",Democratic Congressional Campaign Committee,/web/20180119173755/http://www.politifact.com/ohio/statements/2012/jun/21/democratic-congressional-campaign-committee/dccc-claims-fbi-investigating-jim-renacci-over-cam/,0
"Says 97 cents of every dollar played ""represents over $500 million dollars that is returned to Oregonians every year to help support job creation, schools, state parks and watersheds.""",Oregon Lottery,/web/20180119173755/http://www.politifact.com/oregon/statements/2012/jun/20/oregon-lottery/does-97-cents-every-lottery-dollar-played-go-back-/,0
"""A million people a year come into the U.S. legally. No other country even comes close to that figure.""",Marco Rubio,/web/20180119173755/http://www.politifact.com/florida/statements/2012/jun/20/marco-rubio/marco-rubio-says-us-admits-1-million-immigrants-ye/,1
"""The Koch brothers alone gave twice as much money to Scott Walker as the total amount of money raised by Tom Barrett.""",Debbie Wasserman Schultz,/web/20180119173756/http://www.politifact.com/wisconsin/statements/2012/jun/20/debbie-wasserman-schultz/billionaire-koch-brothers-gave-8-million-wisconsin/,0
"Says that under President Obama, there’s been a substantial increase in federal government jobs.",Rob Portman,/web/20180119173756/http://www.politifact.com/ohio/statements/2012/jun/20/rob-portman/rob-portman-says-there-has-been-substantial-increa/,0
"Tim Kaine urged ""$500 billion in Medicare cuts.""",American Crossroads,/web/20180119173756/http://www.politifact.com/virginia/statements/2012/jun/20/american-crossroads/american-crossroads-says-tim-kaine-urged-500-billi/,0
"""More than 43 percent of all food stamps are given to illegals.""",Facebook posts,/web/20180119173756/http://www.politifact.com/truth-o-meter/statements/2012/jun/19/facebook-posts/facebook-post-says-more-43-percent-all-food-stamps/,0
"""Before I was governor, tuition was skyrocketing and we stopped that. We capped and then we froze college tuition.""",George Allen,/web/20180119173756/http://www.politifact.com/virginia/statements/2012/jun/18/george-allen/george-allen-says-he-froze-college-tuition-when-he/,1
"The Americans for Tax Reform pledge ""relates to new taxes that were going to be initiated by legislative action.""",Nathan Deal,/web/20180119173756/http://www.politifact.com/georgia/statements/2012/jun/18/nathan-deal/deals-defense-tax-pledge-fails-truth-test/,0
"Says President Barack Obama wants to raise ""the lowest (income) tax rate from 10 to 15 percent.""",Reince Priebus,/web/20180119173756/http://www.politifact.com/wisconsin/statements/2012/jun/17/reince-priebus/gop-leader-reince-priebus-says-obama-wants-raise-l/,0
"Says Joe Kyrillos ""voted to raid the state's pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money.""",Robert Menendez,/web/20180119173756/http://www.politifact.com/new-jersey/statements/2012/jun/17/robert-menendez/robert-menendez-claims-joe-kyrillos-voted-raid-pen/,0
"Decriminalizing marijuana ""will save the state anywhere from $4 (million) to $11 million dollars.""",John G. Edwards,/web/20180119173756/http://www.politifact.com/rhode-island/statements/2012/jun/17/john-g-edwards/rep-john-edwards-says-decriminalizing-marijuana-wo/,0
"Sherrod Brown ""gave huge bonuses to executives.""",Josh Mandel,/web/20180119173759/http://www.politifact.com/ohio/statements/2012/jun/15/josh-mandel/josh-mandel-campaign-says-sherrod-brown-gave-huge-/,0
"Says Barack ""Obama admits he’s coming for our guns, telling Sarah Brady, ‘We are working on (gun control), but under the radar.’ """,National Rifle Association,/web/20180119173759/http://www.politifact.com/truth-o-meter/statements/2012/jun/14/national-rifle-association/barack-obama-coming-after-guns-under-radar-nra-say/,0
"Says Barack Obama is ""trying to slash funding for the Armed Pilots Program designed to prevent terror attacks.""",National Rifle Association,/web/20180119173759/http://www.politifact.com/truth-o-meter/statements/2012/jun/14/national-rifle-association/barack-obama-proposes-major-cuts-federal-armed-pil/,1
"Say ""this biennium, liquor sales account for nearly $1 billion in the state budget.""",Chris Garrett and Bill Kennemer,/web/20180119173759/http://www.politifact.com/oregon/statements/2012/jun/14/chris-garrett-bill-kennemer/do-liquor-sales-account-1-billion-state-budget/,0
"Rob Portman shares ""radical, ideological views"" toward women.",Ohio Democratic Party,/web/20180119173759/http://www.politifact.com/ohio/statements/2012/jun/14/ohio-democratic-party/ohio-democratic-party-says-rob-portman-shares-radi/,0
"Says ""Oregon is one of only three states that allow the use of gillnets on inland waters.""",Stop Gillnetting Now,/web/20180119173759/http://www.politifact.com/oregon/statements/2012/jun/14/stop-gillnetting-now/oregon-one-three-states-allow-commercial-gillnetti/,0
"Says Barack Obama ""supported Ted Kennedy’s ammo ban to outlaw all deer-hunting ammunition.""",National Rifle Association,/web/20180119173759/http://www.politifact.com/truth-o-meter/statements/2012/jun/13/national-rifle-association/barack-obama-supports-plan-ban-deer-hunting-ammuni/,0
"Says lawyer appointed by Eric Holder to investigate government leaks helped and donated to Obama's campaign, vetting vice presidential prospects.",John Cornyn,/web/20180119173759/http://www.politifact.com/texas/statements/2012/jun/13/john-cornyn/john-cornyn-says-obama-appointed-campaign-donor-wh/,1
Most tips left at Dunkin’ Donuts don’t go to employees.,Christopher Blazejewski,/web/20180119173759/http://www.politifact.com/rhode-island/statements/2012/jun/13/christopher-blazejewski/rep-christopher-blazejewski-says-most-dunkin-donut/,0
"Under Florida’s voting law, a requirement to turn in voter registrations within 48 hours ""makes it impossible to meet the deadline if you’re working right to the end of the week.""",Chris Matthews,/web/20180119173801/http://www.politifact.com/florida/statements/2012/jun/12/chris-matthews/chris-matthews-discusses-48-hour-rule-florida-voti/,0
"Says ""only 18 percent of Portland elementary schools have art instruction compared to 83 percent nationally.""",Sam Adams,/web/20180119173801/http://www.politifact.com/oregon/statements/2012/jun/11/sam-adams/do-only-18-percent-portland-elementary-schools-off/,1
"Virginia ""is home to more veterans per capita than any state in America.""",Bob McDonnell,/web/20180119173801/http://www.politifact.com/virginia/statements/2012/jun/11/bob-mcdonnell/bob-mcdonnell-no-1-state-veterans-capita/,0
